code_challenge_score,technical_interview_score,approved_by_the_code_challenge,approved_by_the_technical_interview,approved_in_both_tests,country_key,candidate_key,technology_key,seniority_key,date_key
10,3,True,False,False,233,11158,18,7,20210121
10,7,True,True,True,138,11159,4,7,20210219
3,2,False,False,False,32,11160,8,5,20190221
10,1,True,False,False,101,11161,18,6,20220110
3,9,False,True,False,218,11162,12,7,20210102
2,7,False,True,False,184,11163,20,6,20190619
1,0,False,False,False,131,11164,2,4,20190808
0,0,False,False,False,72,11165,20,1,20190130
4,9,False,True,False,101,11166,4,5,20200523
3,3,False,False,False,95,11167,19,1,20211209
3,9,False,True,False,20,11168,6,5,20191120
2,4,False,False,False,241,11169,6,4,20210505
4,5,False,False,False,60,11170,14,2,20211119
4,6,False,False,False,215,11171,8,1,20180227
7,1,True,False,False,139,11172,13,4,20190121
9,10,True,True,True,220,11173,8,3,20191231
2,4,False,False,False,82,11174,21,3,20220202
1,8,False,True,False,74,11175,21,2,20220629
6,2,False,False,False,238,11176,13,4,20220626
4,0,False,False,False,79,11177,21,4,20210930
6,8,False,True,False,123,11178,13,4,20220325
7,4,True,False,False,32,11179,14,7,20210421
3,3,False,False,False,73,11180,8,7,20211009
9,9,True,True,True,146,11181,15,2,20190119
10,7,True,True,True,98,11182,14,1,20220212
8,3,True,False,False,28,11183,4,6,20190131
7,6,True,False,False,33,11184,1,2,20210225
7,4,True,False,False,195,11185,11,4,20210429
9,7,True,True,True,1,11186,8,2,20180305
4,2,False,False,False,190,11187,14,1,20181207
6,4,False,False,False,67,11188,24,4,20191117
2,6,False,False,False,43,11189,21,6,20190929
3,9,False,True,False,164,11190,23,3,20200621
9,7,True,True,True,5,11191,13,3,20180206
9,5,True,False,False,192,11192,19,2,20190801
2,5,False,False,False,20,11193,15,7,20220117
4,3,False,False,False,240,11194,14,1,20190513
3,3,False,False,False,11,11195,24,4,20180601
5,3,False,False,False,64,11196,13,5,20200609
9,2,True,False,False,40,11197,13,1,20190317
2,8,False,True,False,125,11198,9,2,20201030
9,4,True,False,False,63,11199,23,6,20210422
4,0,False,False,False,163,11200,11,5,20200422
8,5,True,False,False,232,11201,14,5,20201003
4,7,False,True,False,73,11202,3,5,20210724
4,0,False,False,False,197,11203,4,1,20201003
1,0,False,False,False,88,11204,15,6,20201030
10,1,True,False,False,80,11205,13,2,20201103
8,0,True,False,False,24,11206,15,1,20180323
2,7,False,True,False,10,11207,16,7,20200410
0,10,False,True,False,97,11208,21,2,20210427
1,10,False,True,False,82,11209,7,5,20180408
0,1,False,False,False,131,11210,8,2,20200413
7,4,True,False,False,137,11211,2,5,20180302
1,0,False,False,False,125,11212,6,6,20190228
4,9,False,True,False,176,11213,19,3,20210913
0,9,False,True,False,92,11214,10,7,20200417
7,8,True,True,True,232,11215,3,4,20201002
8,3,True,False,False,34,11216,15,2,20200926
7,6,True,False,False,189,11217,19,7,20220424
3,1,False,False,False,117,11218,11,7,20201109
4,6,False,False,False,119,11219,16,2,20190226
1,0,False,False,False,166,11220,13,3,20200419
3,1,False,False,False,211,11221,20,5,20190409
2,0,False,False,False,144,11222,19,1,20180606
1,9,False,True,False,68,11223,18,3,20190329
6,6,False,False,False,134,11224,8,3,20200303
10,6,True,False,False,110,11225,14,6,20180921
2,5,False,False,False,158,11226,18,3,20220601
10,8,True,True,True,137,11227,12,1,20190109
3,8,False,True,False,156,11228,7,7,20210720
4,3,False,False,False,112,11229,12,3,20180615
10,4,True,False,False,125,11230,1,3,20180218
7,9,True,True,True,26,11231,11,1,20180214
0,4,False,False,False,153,11232,5,4,20200107
3,0,False,False,False,192,11233,12,6,20180813
10,1,True,False,False,64,11234,17,7,20201218
0,9,False,True,False,148,11235,7,5,20200827
9,7,True,True,True,161,11236,15,5,20180623
9,7,True,True,True,177,11237,21,5,20210707
8,0,True,False,False,63,11238,15,6,20210318
1,6,False,False,False,162,11239,12,4,20190807
10,2,True,False,False,163,11240,12,1,20191216
3,3,False,False,False,129,11241,10,6,20180705
10,2,True,False,False,35,11242,13,6,20200626
8,7,True,True,True,230,11243,11,4,20200325
2,0,False,False,False,125,11244,19,3,20210528
6,7,False,True,False,40,11245,18,5,20210306
5,5,False,False,False,104,11246,5,7,20180621
5,10,False,True,False,16,11247,3,3,20200804
8,2,True,False,False,20,11248,6,6,20210111
6,7,False,True,False,112,11249,4,1,20210420
10,5,True,False,False,207,11250,11,6,20210314
10,10,True,True,True,239,11251,7,7,20200424
4,7,False,True,False,136,11252,13,7,20200421
5,0,False,False,False,66,11253,8,4,20190906
10,10,True,True,True,80,11254,9,2,20210305
8,2,True,False,False,195,11255,16,7,20210622
7,4,True,False,False,22,11256,20,7,20220116
1,3,False,False,False,232,11257,8,6,20200401
0,5,False,False,False,211,11258,9,6,20180118
5,0,False,False,False,165,11259,24,3,20200923
10,6,True,False,False,177,11260,1,7,20220408
5,0,False,False,False,106,11261,12,1,20200924
10,7,True,True,True,235,11262,5,5,20180121
9,9,True,True,True,123,11263,14,3,20210625
8,8,True,True,True,107,11264,13,4,20181217
10,7,True,True,True,157,11265,4,1,20191204
2,9,False,True,False,200,11266,6,7,20211108
3,5,False,False,False,118,11267,6,4,20201020
9,3,True,False,False,222,11268,3,1,20220515
3,1,False,False,False,14,11269,8,6,20181020
4,10,False,True,False,166,11270,20,6,20190515
3,1,False,False,False,104,11271,5,2,20210516
9,2,True,False,False,62,11272,10,5,20210502
4,7,False,True,False,170,11273,24,1,20200701
8,5,True,False,False,73,11274,14,1,20180329
9,0,True,False,False,93,11275,15,3,20190326
5,0,False,False,False,68,11276,7,5,20210202
9,10,True,True,True,151,11277,5,2,20190711
3,8,False,True,False,41,11278,3,4,20191111
7,9,True,True,True,176,11279,24,2,20200328
3,2,False,False,False,156,11280,1,1,20200703
8,8,True,True,True,84,11281,23,3,20201102
4,8,False,True,False,195,11282,6,7,20220413
5,0,False,False,False,156,11283,5,6,20210219
1,10,False,True,False,42,11284,21,2,20201221
2,6,False,False,False,229,11285,16,5,20220410
2,4,False,False,False,220,11286,8,6,20200601
8,2,True,False,False,28,11287,18,2,20190821
5,5,False,False,False,18,11288,16,6,20190128
1,2,False,False,False,175,11289,14,2,20180413
10,1,True,False,False,23,11290,7,3,20181216
2,0,False,False,False,71,11291,9,5,20180705
2,0,False,False,False,5,11292,17,3,20190817
5,8,False,True,False,82,11293,10,3,20210113
0,9,False,True,False,92,11294,2,6,20180908
5,4,False,False,False,219,11295,10,3,20190319
0,5,False,False,False,35,11296,21,7,20210213
6,8,False,True,False,14,11297,21,2,20180412
2,5,False,False,False,13,11298,9,3,20200310
10,5,True,False,False,235,11299,8,2,20210614
7,0,True,False,False,53,11300,13,6,20180415
4,6,False,False,False,154,11301,13,1,20190320
9,2,True,False,False,213,11302,16,6,20210903
2,10,False,True,False,144,11303,11,4,20210603
1,2,False,False,False,62,11304,11,1,20190321
4,5,False,False,False,186,11305,14,7,20210525
8,9,True,True,True,165,11306,20,1,20180807
8,3,True,False,False,110,11307,3,3,20190617
4,7,False,True,False,220,11308,7,7,20200102
10,7,True,True,True,232,11309,17,6,20180518
9,10,True,True,True,226,11310,22,7,20190731
8,1,True,False,False,236,11311,13,6,20210406
4,5,False,False,False,159,11312,14,6,20200128
9,0,True,False,False,176,11313,16,5,20201016
4,9,False,True,False,160,11314,4,6,20180925
6,1,False,False,False,179,11315,16,5,20211124
10,4,True,False,False,29,11316,11,2,20180309
0,10,False,True,False,130,11317,6,4,20200214
3,0,False,False,False,56,11318,5,6,20201110
7,6,True,False,False,76,11319,20,3,20190807
3,2,False,False,False,12,11320,4,5,20200109
5,3,False,False,False,232,11321,24,6,20190411
0,2,False,False,False,72,11322,16,7,20180405
9,6,True,False,False,35,11323,13,4,20181102
8,5,True,False,False,201,11324,18,3,20200329
4,6,False,False,False,147,11325,6,6,20180310
8,0,True,False,False,48,11326,10,2,20220129
6,6,False,False,False,116,11327,6,6,20191030
4,7,False,True,False,24,11328,24,1,20190729
1,5,False,False,False,147,11329,2,6,20220307
1,2,False,False,False,137,11330,2,1,20210721
6,6,False,False,False,64,11331,1,1,20190526
7,10,True,True,True,28,11332,17,2,20190810
3,10,False,True,False,228,11333,18,7,20220404
1,8,False,True,False,234,11334,17,4,20200816
9,5,True,False,False,175,11335,16,1,20210506
3,2,False,False,False,171,11336,19,6,20201127
4,4,False,False,False,217,11337,17,4,20180131
10,3,True,False,False,209,11338,3,1,20220113
10,6,True,False,False,22,11339,1,2,20210917
8,7,True,True,True,28,11340,7,3,20190407
3,7,False,True,False,223,11341,8,2,20220627
7,0,True,False,False,133,11342,2,3,20220304
2,5,False,False,False,141,11343,13,3,20190610
2,1,False,False,False,124,11344,5,1,20210711
10,0,True,False,False,235,11345,11,4,20211104
5,4,False,False,False,236,11346,24,7,20181126
4,0,False,False,False,63,11347,15,2,20200415
7,8,True,True,True,194,11348,2,5,20210130
8,0,True,False,False,70,11349,4,7,20210616
10,4,True,False,False,108,11350,19,2,20210723
6,10,False,True,False,104,11351,13,1,20180302
4,10,False,True,False,109,11352,21,3,20180601
1,3,False,False,False,128,11353,5,2,20191128
2,4,False,False,False,65,11354,8,5,20190801
6,6,False,False,False,19,11355,8,2,20190828
0,2,False,False,False,94,11356,8,6,20200113
2,0,False,False,False,193,11357,14,2,20181031
1,10,False,True,False,174,11358,13,3,20181009
4,3,False,False,False,90,11359,3,1,20200620
7,6,True,False,False,155,11360,11,4,20180820
0,6,False,False,False,128,11361,9,6,20210502
2,10,False,True,False,63,11362,6,1,20201016
6,5,False,False,False,127,11363,15,6,20180908
4,3,False,False,False,152,11364,10,2,20210909
7,6,True,False,False,163,11365,11,5,20180211
7,5,True,False,False,22,11366,16,2,20200323
3,0,False,False,False,2,11367,18,2,20181031
1,9,False,True,False,231,11368,7,5,20200716
1,3,False,False,False,176,11369,5,3,20190921
3,4,False,False,False,122,11370,11,1,20220128
5,1,False,False,False,140,11371,13,2,20220512
0,2,False,False,False,14,11372,8,2,20211128
7,2,True,False,False,96,11373,2,6,20220417
1,7,False,True,False,226,11374,17,5,20210127
6,1,False,False,False,98,11375,5,7,20211002
7,6,True,False,False,187,11376,17,4,20181122
8,4,True,False,False,32,11377,22,2,20220428
3,6,False,False,False,32,11378,16,4,20201101
4,5,False,False,False,28,11379,1,1,20210917
4,3,False,False,False,225,11380,19,5,20220306
5,4,False,False,False,128,11381,2,6,20190113
4,1,False,False,False,226,11382,18,3,20190827
0,2,False,False,False,125,11383,2,5,20191004
7,7,True,True,True,15,11384,23,3,20180219
6,5,False,False,False,8,11385,21,3,20190220
6,10,False,True,False,191,11386,21,6,20201217
7,2,True,False,False,133,11387,7,7,20191122
4,8,False,True,False,186,11388,21,7,20180809
7,9,True,True,True,239,11389,13,4,20180810
7,5,True,False,False,29,11390,4,3,20211206
2,5,False,False,False,167,11391,11,5,20201216
0,1,False,False,False,239,11392,16,7,20200126
10,10,True,True,True,142,11393,7,5,20210712
9,0,True,False,False,122,11394,13,4,20200625
2,4,False,False,False,73,11395,8,4,20180409
2,2,False,False,False,229,11396,21,2,20201006
3,2,False,False,False,3,11397,16,3,20210209
10,5,True,False,False,127,11398,5,6,20220424
3,9,False,True,False,79,11399,8,1,20200618
1,10,False,True,False,47,11400,8,1,20190323
9,4,True,False,False,17,11401,24,7,20210107
0,4,False,False,False,211,11402,21,5,20180830
7,8,True,True,True,189,11403,19,7,20220302
7,6,True,False,False,193,11404,22,6,20200611
7,8,True,True,True,109,11405,22,3,20220306
10,9,True,True,True,43,11406,7,6,20180215
8,7,True,True,True,105,11407,13,1,20180630
4,2,False,False,False,101,11408,10,5,20210409
7,8,True,True,True,7,11409,8,5,20190522
10,9,True,True,True,227,11410,6,5,20180429
7,5,True,False,False,212,11411,22,3,20210826
9,3,True,False,False,48,11412,13,1,20200205
1,6,False,False,False,242,11413,21,5,20210621
2,3,False,False,False,9,11414,14,2,20180424
5,8,False,True,False,114,11415,8,1,20201119
2,1,False,False,False,238,11416,11,1,20180702
5,9,False,True,False,17,11417,7,5,20190404
2,2,False,False,False,163,11418,16,2,20180806
10,6,True,False,False,14,11419,13,6,20190202
10,4,True,False,False,141,11420,8,1,20220526
3,6,False,False,False,53,11421,13,4,20210705
3,10,False,True,False,67,11422,8,3,20181103
8,3,True,False,False,30,11423,8,1,20220611
2,1,False,False,False,49,11424,24,6,20211018
1,7,False,True,False,232,11425,8,2,20211025
3,9,False,True,False,36,11426,20,3,20180612
9,10,True,True,True,158,11427,16,4,20180424
9,0,True,False,False,109,11428,15,6,20180526
9,7,True,True,True,175,11429,1,1,20180128
10,8,True,True,True,200,11430,2,4,20211014
3,10,False,True,False,170,11431,22,2,20200106
7,3,True,False,False,196,11432,19,3,20200202
0,2,False,False,False,226,11433,1,7,20180924
5,10,False,True,False,154,11434,17,2,20190111
5,10,False,True,False,167,11435,3,4,20220301
0,6,False,False,False,230,11436,14,3,20180121
6,1,False,False,False,14,11437,24,5,20220328
0,6,False,False,False,115,11438,13,2,20191203
10,0,True,False,False,124,11439,9,4,20180804
4,1,False,False,False,22,11440,14,7,20210428
2,6,False,False,False,77,11441,18,3,20200708
0,8,False,True,False,189,11442,4,3,20181023
10,7,True,True,True,181,11443,3,7,20210421
5,9,False,True,False,22,11444,7,1,20211225
0,3,False,False,False,137,11445,1,2,20220206
1,10,False,True,False,112,11446,18,4,20180702
0,3,False,False,False,137,11447,4,1,20201018
10,9,True,True,True,75,11448,10,7,20220209
2,9,False,True,False,190,11449,18,1,20210222
3,4,False,False,False,67,11450,3,5,20200811
4,1,False,False,False,32,11451,2,5,20180301
2,1,False,False,False,138,11452,17,4,20180528
8,8,True,True,True,16,11453,11,4,20201005
9,7,True,True,True,7,11454,5,7,20200725
2,6,False,False,False,171,11455,4,4,20190123
10,4,True,False,False,206,11456,16,6,20190428
6,6,False,False,False,170,11457,1,2,20201225
8,0,True,False,False,77,11458,8,3,20201026
6,5,False,False,False,148,11459,13,7,20191021
5,2,False,False,False,62,11460,8,3,20181018
10,0,True,False,False,65,11461,21,5,20190308
5,6,False,False,False,72,11462,8,1,20181112
4,5,False,False,False,14,11463,18,4,20190505
5,6,False,False,False,21,11464,23,4,20200130
6,10,False,True,False,178,11465,15,5,20200409
0,2,False,False,False,63,11466,10,5,20190825
1,6,False,False,False,184,11467,21,4,20201013
1,4,False,False,False,17,11468,19,5,20220111
6,3,False,False,False,116,11469,16,5,20190825
5,2,False,False,False,137,11470,4,7,20200222
3,1,False,False,False,228,11471,6,1,20200113
4,2,False,False,False,89,11472,1,5,20191025
1,7,False,True,False,102,11473,22,7,20200116
9,8,True,True,True,52,11474,22,6,20190326
8,6,True,False,False,47,11475,22,7,20210121
3,3,False,False,False,124,11476,8,3,20200201
0,9,False,True,False,31,11477,24,2,20180801
3,6,False,False,False,67,11478,1,7,20191010
6,2,False,False,False,191,11479,17,2,20181112
5,7,False,True,False,156,11480,17,2,20200302
1,7,False,True,False,25,11481,13,3,20220111
0,9,False,True,False,22,11482,1,1,20200124
9,6,True,False,False,88,11483,13,1,20200329
3,9,False,True,False,8,11484,1,1,20210416
8,10,True,True,True,57,11485,17,2,20220419
7,7,True,True,True,175,11486,20,6,20201219
0,8,False,True,False,198,11487,24,7,20190602
6,8,False,True,False,196,11488,6,3,20180830
4,1,False,False,False,158,11489,8,6,20201213
4,7,False,True,False,33,11490,16,2,20180401
1,7,False,True,False,201,11491,9,6,20180222
4,5,False,False,False,122,11492,13,1,20201124
5,7,False,True,False,221,11493,8,5,20210821
8,1,True,False,False,54,11494,8,4,20210102
1,6,False,False,False,184,11495,3,7,20180528
9,8,True,True,True,78,11496,9,3,20210723
2,9,False,True,False,41,11497,22,3,20210322
3,0,False,False,False,68,11498,4,3,20180531
1,3,False,False,False,159,11499,18,4,20180508
7,2,True,False,False,19,11500,1,1,20191217
4,10,False,True,False,77,11501,5,4,20200505
1,9,False,True,False,166,11502,17,1,20200919
6,5,False,False,False,51,11503,24,6,20210615
5,8,False,True,False,23,11504,8,7,20210805
0,8,False,True,False,24,11505,13,4,20220321
0,8,False,True,False,78,11506,23,6,20220606
1,5,False,False,False,180,11507,8,3,20191123
7,3,True,False,False,214,11508,10,1,20200810
2,2,False,False,False,200,11509,1,2,20190107
1,3,False,False,False,194,11510,13,5,20180703
2,4,False,False,False,93,11511,4,4,20180215
3,10,False,True,False,149,11512,13,5,20191009
6,7,False,True,False,170,11513,19,6,20210507
3,1,False,False,False,53,11514,17,1,20180108
0,9,False,True,False,117,11515,3,3,20201214
10,1,True,False,False,224,11516,11,1,20180208
0,6,False,False,False,109,11517,2,4,20191025
9,4,True,False,False,6,11518,22,1,20220505
9,3,True,False,False,196,11519,19,1,20180209
1,4,False,False,False,19,11520,13,6,20210806
3,9,False,True,False,69,11521,7,5,20191104
9,3,True,False,False,87,11522,4,6,20210507
8,3,True,False,False,210,11523,7,7,20210225
6,9,False,True,False,187,11524,12,6,20211210
3,8,False,True,False,86,11525,19,2,20220608
5,9,False,True,False,33,11526,20,5,20181011
7,2,True,False,False,165,11527,21,7,20200318
8,2,True,False,False,140,11528,3,1,20180116
0,2,False,False,False,84,11529,2,3,20220415
4,0,False,False,False,241,11530,6,3,20220208
1,1,False,False,False,80,11531,24,1,20220209
4,0,False,False,False,166,11532,18,1,20180423
4,4,False,False,False,88,11533,21,3,20190505
7,7,True,True,True,146,11534,20,4,20200220
8,8,True,True,True,146,11535,24,1,20180926
1,1,False,False,False,194,11536,19,6,20200325
8,1,True,False,False,95,11537,20,6,20180717
6,7,False,True,False,86,11538,22,7,20220207
7,4,True,False,False,2,11539,8,1,20190919
8,3,True,False,False,2,11540,17,1,20180812
8,10,True,True,True,63,11541,21,3,20220405
9,2,True,False,False,116,11542,20,4,20180121
7,6,True,False,False,92,11543,13,2,20190829
8,10,True,True,True,184,11544,14,5,20210830
6,9,False,True,False,104,11545,2,6,20190102
8,5,True,False,False,222,11546,5,3,20211221
3,4,False,False,False,214,11547,22,5,20201020
0,5,False,False,False,9,11548,3,3,20200623
0,7,False,True,False,207,11549,17,3,20180625
8,2,True,False,False,227,11550,6,6,20200320
1,1,False,False,False,66,11551,7,7,20181126
2,7,False,True,False,224,11552,17,3,20180212
7,10,True,True,True,12,11553,13,2,20180722
9,8,True,True,True,222,11554,7,4,20220316
10,1,True,False,False,58,11555,24,2,20190119
7,7,True,True,True,100,11556,14,3,20180805
5,9,False,True,False,21,11557,12,3,20181209
0,3,False,False,False,92,11558,5,2,20220605
2,2,False,False,False,206,11559,15,3,20190510
6,1,False,False,False,136,11560,2,2,20210802
3,3,False,False,False,179,11561,21,2,20180911
5,0,False,False,False,3,11562,10,7,20180728
3,6,False,False,False,130,11563,16,4,20180219
10,5,True,False,False,13,11564,4,7,20210513
9,10,True,True,True,158,11565,11,6,20210329
